"NULL_PREDICTORxcolumn","NULL_PREDICTORxis_factor_by_mse","NULL_PREDICTORxis_factor_by_prop","NULL_PREDICTORxpval_test_mse_diff","NULL_PREDICTORxpval_test_prop_diff","NULL_PREDICTORxformula_null","NULL_PREDICTORxformula_fit","NULL_PREDICTORxtest_mse_null","NULL_PREDICTORxtest_mse_fit","NULL_PREDICTORxtest_pbest_null","NULL_PREDICTORxtest_pbest_fit","adj_rsq_null","adj_rsq_fit","n_slopes_null","n_slopes_fit","adj_n_slopes_null","adj_n_slopes_fit","df_null","df_fit","df_ratio_null","df_ratio_fit","alias_null","alias_fit","na_null","na_fit","mean_pval_null","mean_pval_fit","median_pval_null","median_pval_fit","max_pval_null","max_pval_fit","sd_pval_null","sd_pval_fit","aic_null_to_fit_diff","anova_p","pval_param","adj_rsq_param","predictor_is_null"
"1405","MAYBE_FACTORxregion",FALSE,FALSE,0.977535253986796,0.999999999904733,"NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxtotlabor+FACTORxMAYBE_FACTORxregion","NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxtotlabor+FACTORxMAYBE_FACTORxregion+NUMBERxNOT_FACTORxtotlabor:FACTORxMAYBE_FACTORxregion",12491.9145353317,17626.0211690622,0.600389863547758,0.399610136452242,0.344868994582224,0.608656457576666,7,12,7,12,506,501,72.2857142857143,41.75,0,0,0,0,0.152190094151405,0.202411798875818,0.0126581772949035,0.00599558048886335,0.985482442275327,0.861318144716389,0.985482442275327,0.861318144716389,259.417336289166,5.80359094390244e-55,3.00178662132463e-45,0.954057757064713,FALSE
"1406","MAYBE_FACTORxstatus",FALSE,FALSE,0.997303871875593,0.226847649851965,"NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxwage+FACTORxMAYBE_FACTORxstatus","NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxwage+FACTORxMAYBE_FACTORxstatus+NUMBERxNOT_FACTORxwage:FACTORxMAYBE_FACTORxstatus",20650.7664725244,20874.0029843682,0.487329434697856,0.512670565302144,0.037628488628184,0.0640053159082287,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.0151252659579273,0.0758324782239525,0.00219133176473431,0.00874225759349656,0.0561184003015215,0.290298860942601,0.0561184003015215,0.290298860942601,12.2763503495216,0.000321346094581094,0.000117453233458063,1,FALSE
"1407","MAYBE_FACTORxvarieties",FALSE,FALSE,0.424330465845947,0.99999999042528,"NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxwage+FACTORxMAYBE_FACTORxvarieties","NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxwage+FACTORxMAYBE_FACTORxvarieties+NUMBERxNOT_FACTORxwage:FACTORxMAYBE_FACTORxvarieties",13700.8555082972,13745.2881938078,0.58869395711501,0.41130604288499,0.0153175471169074,0.0124535842098655,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.114145274302901,0.443803120487294,0.120655752466232,0.448321217224188,0.215269592091053,0.877012649128724,0.215269592091053,0.877012649128724,-3.4702144898647,0.769669101977295,0.0286541514321186,1,FALSE
"1408","MAYBE_FACTORxbimas",FALSE,FALSE,0.454021066358933,0.646033779104056,"NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxwage+FACTORxMAYBE_FACTORxbimas","NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxwage+FACTORxMAYBE_FACTORxbimas+NUMBERxNOT_FACTORxwage:FACTORxMAYBE_FACTORxbimas",25053.9207571672,24918.3604313464,0.50682261208577,0.49317738791423,0.0418172892641701,0.0407797833825184,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.198765890258624,0.34667113838864,0.0968832356342348,0.350421995238804,0.60129708965507,0.613051034120208,0.60129708965507,0.613051034120208,-2.535480555307,0.484956888760206,4.72759370690725e-06,1,FALSE
"1409","MAYBE_FACTORxregion",FALSE,FALSE,0.844559328615495,0.5,"NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxwage+FACTORxMAYBE_FACTORxregion","NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxwage+FACTORxMAYBE_FACTORxregion+NUMBERxNOT_FACTORxwage:FACTORxMAYBE_FACTORxregion",16206.5528957666,16820.7460862923,0.500974658869396,0.499025341130604,0.0444935434901129,0.0601596554611769,7,12,7,12,506,501,72.2857142857143,41.75,0,0,0,0,0.274759553905216,0.2537949452995,0.0457913585362243,0.158101832642542,0.855806468225369,0.679953353997698,0.855806468225369,0.679953353997698,3.57504419920224,0.0207484754744677,0.00356590908697119,0.930698182501869,FALSE
"1410","MAYBE_FACTORxstatus",FALSE,FALSE,0.999993995072543,0.999999921808193,"NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxgoutput+FACTORxMAYBE_FACTORxstatus","NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxgoutput+FACTORxMAYBE_FACTORxstatus+NUMBERxNOT_FACTORxgoutput:FACTORxMAYBE_FACTORxstatus",16685.5293224688,16160.4138421678,0.582846003898636,0.417153996101364,0.150886528357225,0.210235108507865,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.0107060380044947,0.303083710080022,0.000594676407036078,0.0242384479284926,0.0416347992039068,0.907830917181586,0.0416347992039068,0.907830917181586,35.1904032100956,3.88548523798473e-09,7.99067166720396e-19,1,FALSE
"1411","MAYBE_FACTORxvarieties",FALSE,FALSE,0.0662153641794058,0.947749683294962,"NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxgoutput+FACTORxMAYBE_FACTORxvarieties","NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxgoutput+FACTORxMAYBE_FACTORxvarieties+NUMBERxNOT_FACTORxgoutput:FACTORxMAYBE_FACTORxvarieties",12474.3324568538,14919.5878951007,0.526315789473684,0.473684210526316,0.198878012467522,0.21341622873138,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.043667914845402,0.280189380890878,0.0134135714206995,0.089627413277344,0.147844516540209,0.79515379892205,0.147844516540209,0.79515379892205,7.41477027793553,0.00355062336048466,1.1418333209337e-25,1,FALSE
"1412","MAYBE_FACTORxbimas",TRUE,TRUE,0.000367815020279387,0.000235625373508594,"NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxgoutput+FACTORxMAYBE_FACTORxbimas","NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxgoutput+FACTORxMAYBE_FACTORxbimas+NUMBERxNOT_FACTORxgoutput:FACTORxMAYBE_FACTORxbimas",20951.8549619444,21019.7938124239,0.444444444444444,0.555555555555556,0.150126837185536,0.151753317072965,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.103921915957556,0.240521179640582,0.0652302120405441,0.207456401298948,0.285227239749135,0.529983541211529,0.285227239749135,0.529983541211529,-0.997596744949988,0.226809751107084,1.40217059668704e-19,1,FALSE
"1413","MAYBE_FACTORxregion",FALSE,FALSE,0.790014851144924,0.987705716775571,"NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxgoutput+FACTORxMAYBE_FACTORxregion","NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxgoutput+FACTORxMAYBE_FACTORxregion+NUMBERxNOT_FACTORxgoutput:FACTORxMAYBE_FACTORxregion",12532.9633026701,14718.7684240602,0.536062378167641,0.463937621832359,0.145414147807371,0.328251000731062,7,12,7,12,506,501,72.2857142857143,41.75,0,0,0,0,0.199759999693077,0.0287380627801907,0.170611930216973,0.007541245599903,0.469079562258633,0.219052006403081,0.469079562258633,0.219052006403081,118.590005437317,1.72097541967063e-25,7.8019992208113e-16,0.95054577975542,FALSE
"1414","MAYBE_FACTORxstatus",FALSE,FALSE,0.999986673245194,0.99999808582605,"NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxnoutput+FACTORxMAYBE_FACTORxstatus","NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxnoutput+FACTORxMAYBE_FACTORxstatus+NUMBERxNOT_FACTORxnoutput:FACTORxMAYBE_FACTORxstatus",16709.8627149417,16249.150781151,0.573099415204678,0.426900584795322,0.153937293408146,0.211395381491175,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.012341440749748,0.299405735279321,0.000754181373134118,0.0312004648209337,0.0478574002527238,0.952894911828845,0.0478574002527238,0.952894911828845,34.0981569032847,6.66575765943414e-09,3.1640889091693e-19,1,FALSE
"1415","MAYBE_FACTORxvarieties",TRUE,FALSE,0.0148924238151222,0.91522624405707,"NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxnoutput+FACTORxMAYBE_FACTORxvarieties","NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxnoutput+FACTORxMAYBE_FACTORxvarieties+NUMBERxNOT_FACTORxnoutput:FACTORxMAYBE_FACTORxvarieties",12486.368857218,14953.0843924725,0.522417153996101,0.477582846003899,0.199232558314278,0.212988402534906,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.0568647183837016,0.28300503048437,0.0148748975290344,0.134783190256771,0.197709078476738,0.798476717899216,0.197709078476738,0.798476717899216,6.90873892441505,0.00455934791249328,1.01926096912681e-25,1,FALSE
"1416","MAYBE_FACTORxbimas",TRUE,TRUE,0.000935968017322417,0.000373516776973377,"NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxnoutput+FACTORxMAYBE_FACTORxbimas","NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxnoutput+FACTORxMAYBE_FACTORxbimas+NUMBERxNOT_FACTORxnoutput:FACTORxMAYBE_FACTORxbimas",20934.2896106797,20998.6460108143,0.446393762183236,0.553606237816764,0.151617342244172,0.151911099580402,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.111684863417662,0.269145171492292,0.0778603924023628,0.242400317379902,0.291018668865924,0.616779524815698,0.291018668865924,0.616779524815698,-1.80265241495454,0.337623534786437,8.92634538530137e-20,1,FALSE
"1417","MAYBE_FACTORxregion",FALSE,FALSE,0.75304967712198,0.977144365606225,"NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxnoutput+FACTORxMAYBE_FACTORxregion","NUMBERxNOT_FACTORxfamlabor~NUMBERxNOT_FACTORxnoutput+FACTORxMAYBE_FACTORxregion+NUMBERxNOT_FACTORxnoutput:FACTORxMAYBE_FACTORxregion",12524.2928192495,14683.5591197724,0.532163742690059,0.467836257309941,0.146872202631415,0.331216188801404,7,12,7,12,506,501,72.2857142857143,41.75,0,0,0,0,0.186038917142949,0.0284739525174374,0.118235380927588,0.00757496596336112,0.498435497978869,0.221881373898385,0.498435497978869,0.221881373898385,119.983462809242,8.83754339603718e-26,5.03470844425837e-16,0.960608821930134,FALSE
"1418","MAYBE_FACTORxstatus",TRUE,TRUE,3.01904035777902e-06,3.37389744650591e-14,"NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxseed+FACTORxMAYBE_FACTORxstatus","NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxseed+FACTORxMAYBE_FACTORxstatus+F_AS_NxNOT_FACTORxseed:FACTORxMAYBE_FACTORxstatus",18996.1259101064,19004.4527828545,0.382066276803119,0.617933723196881,0.0379719968030404,0.0490276820015448,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.0205142845038084,0.194052904982511,0.00301260394637633,0.0134999792395099,0.0760319301224808,0.731881498578377,0.0760319301224808,0.731881498578377,3.94925241395867,0.0196802565619724,0.000106678189911556,1,FALSE
"1419","MAYBE_FACTORxvarieties",FALSE,FALSE,0.999936241561298,0.646033779104056,"NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxseed+FACTORxMAYBE_FACTORxvarieties","NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxseed+FACTORxMAYBE_FACTORxvarieties+F_AS_NxNOT_FACTORxseed:FACTORxMAYBE_FACTORxvarieties",12913.1423016026,14312.6307150779,0.50682261208577,0.49317738791423,0.062811306904997,0.161533098679066,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.146746867086492,0.0930895540108653,0.0708074535026639,2.06028365901784e-05,0.445372561340642,0.558289343206329,0.445372561340642,0.558289343206329,55.1214792034116,2.05157184228747e-13,4.48876280374699e-08,1,FALSE
"1420","MAYBE_FACTORxbimas",FALSE,FALSE,0.999999999998894,0.999999980424229,"NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxseed+FACTORxMAYBE_FACTORxbimas","NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxseed+FACTORxMAYBE_FACTORxbimas+F_AS_NxNOT_FACTORxseed:FACTORxMAYBE_FACTORxbimas",23356.070287598,19388.6231220908,0.586744639376218,0.413255360623782,0.030096220002622,0.159162415872394,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.137374176779126,0.108485995124503,0.0258854877256415,0.0155832882250569,0.497725731665216,0.331343690397906,0.497725731665216,0.331343690397906,71.2752420688475,7.00435179188713e-17,0.000121967709065111,1,FALSE
"1421","MAYBE_FACTORxregion",FALSE,FALSE,0.99907067673439,0.999999921808193,"NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxseed+FACTORxMAYBE_FACTORxregion","NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxseed+FACTORxMAYBE_FACTORxregion+F_AS_NxNOT_FACTORxseed:FACTORxMAYBE_FACTORxregion",15156.4657895423,18830.2444932562,0.582846003898636,0.417153996101364,0.0661906605258934,0.437106191608792,7,12,7,12,506,501,72.2857142857143,41.75,0,0,0,0,0.297239196695974,0.219066148216904,0.0770655690327477,0.0774471725709237,0.896260396842361,0.928328652783194,0.896260396842361,0.928328652783194,254.765383842042,5.5164856445952e-54,7.3357542691009e-06,0.985430240962746,FALSE
"1422","MAYBE_FACTORxstatus",FALSE,FALSE,0.999999978443386,0.999999999992265,"NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxphosphate+FACTORxMAYBE_FACTORxstatus","NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxphosphate+FACTORxMAYBE_FACTORxstatus+F_AS_NxNOT_FACTORxphosphate:FACTORxMAYBE_FACTORxstatus",19035.8821373769,18773.9107117834,0.606237816764133,0.393762183235867,0.0750558718326916,0.100578008665315,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.0222884111253791,0.204355858515839,0.00264171941375392,0.195616336059408,0.0838702056740084,0.436826260409395,0.0838702056740084,0.436826260409395,12.3739450353778,0.000306216419369786,3.290119732718e-09,1,FALSE
"1423","MAYBE_FACTORxvarieties",FALSE,FALSE,0.997380294816143,0.995634871563755,"NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxphosphate+FACTORxMAYBE_FACTORxvarieties","NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxphosphate+FACTORxMAYBE_FACTORxvarieties+F_AS_NxNOT_FACTORxphosphate:FACTORxMAYBE_FACTORxvarieties",12241.6931284546,12039.8375521178,0.541910331384016,0.458089668615984,0.049642743635555,0.0528884890825378,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.152873685375911,0.116321798202446,0.0706784251915847,0.101012220841805,0.470137891120475,0.345983945841081,0.470137891120475,0.345983945841081,-0.225269984857732,0.154851209309612,1.76929091774917e-06,1,FALSE
"1424","MAYBE_FACTORxbimas",TRUE,TRUE,2.6864740996315e-08,1.52765854439466e-07,"NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxphosphate+FACTORxMAYBE_FACTORxbimas","NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxphosphate+FACTORxMAYBE_FACTORxbimas+F_AS_NxNOT_FACTORxphosphate:FACTORxMAYBE_FACTORxbimas",23318.4374102167,23249.0055659976,0.419103313840156,0.580896686159844,0.0705791053369343,0.0842110926267217,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.211453206508509,0.245582138665959,0.0620789496142963,0.150897232885686,0.721654926805267,0.948253634253639,0.721654926805267,0.948253634253639,5.59967850223347,0.00870636614295861,1.57261891780475e-09,1,FALSE
"1425","MAYBE_FACTORxregion",FALSE,FALSE,0.990166726686372,0.947749683294962,"NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxphosphate+FACTORxMAYBE_FACTORxregion","NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxphosphate+FACTORxMAYBE_FACTORxregion+F_AS_NxNOT_FACTORxphosphate:FACTORxMAYBE_FACTORxregion",14650.3204701022,17346.7720942965,0.526315789473684,0.473684210526316,0.0744722825280607,0.154633790896876,7,12,7,12,506,501,72.2857142857143,41.75,0,0,0,0,0.291678018482146,0.219103096638798,0.0189907466430614,0.10235402488686,0.85854536605862,0.65761745940001,0.85854536605862,0.65761745940001,41.5691872010866,1.08855290197209e-09,7.03048156353858e-07,0.841054172853659,FALSE
"1426","MAYBE_FACTORxstatus",TRUE,TRUE,3.9543430392708e-08,9.57471993095932e-09,"NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxpesticide+FACTORxMAYBE_FACTORxstatus","NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxpesticide+FACTORxMAYBE_FACTORxstatus+F_AS_NxNOT_FACTORxpesticide:FACTORxMAYBE_FACTORxstatus",20613.4505957547,20909.894614279,0.41130604288499,0.58869395711501,0.0109374970985417,0.024115543365778,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.107596094939698,0.0678659663212781,0.0467278305499844,0.00758805570695666,0.336928718658822,0.319011931099453,0.336928718658822,0.319011931099453,4.90072742437496,0.0122980732573519,0.336928718658822,1,FALSE
"1427","MAYBE_FACTORxvarieties",FALSE,FALSE,0.855026179491336,0.0847737559429304,"NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxpesticide+FACTORxMAYBE_FACTORxvarieties","NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxpesticide+FACTORxMAYBE_FACTORxvarieties+F_AS_NxNOT_FACTORxpesticide:FACTORxMAYBE_FACTORxvarieties",14088.1646675747,14291.5996138877,0.477582846003899,0.522417153996101,0.00797498789079776,0.00632023646867896,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.168799991559466,0.25665453101327,0.180215914237301,0.239360549750719,0.314768137763262,0.577482283049097,0.314768137763262,0.577482283049097,-2.83531122828936,0.562404835580497,0.314768137763262,1,FALSE
"1428","MAYBE_FACTORxbimas",TRUE,TRUE,7.65659198053357e-24,2.93989377467679e-07,"NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxpesticide+FACTORxMAYBE_FACTORxbimas","NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxpesticide+FACTORxMAYBE_FACTORxbimas+F_AS_NxNOT_FACTORxpesticide:FACTORxMAYBE_FACTORxbimas",25198.9446196349,31186.7546910117,0.421052631578947,0.578947368421053,0.00667667939692962,0.0210975837184205,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.284955258554509,0.270992059726399,0.101843472899125,0.189391331508917,0.936134088419784,0.635932460420209,0.936134088419784,0.635932460420209,5.52192801220372,0.00904737863737534,0.104894570786136,1,FALSE
"1429","MAYBE_FACTORxregion",FALSE,FALSE,0.999858978776012,0.646033779104056,"NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxpesticide+FACTORxMAYBE_FACTORxregion","NUMBERxNOT_FACTORxfamlabor~F_AS_NxNOT_FACTORxpesticide+FACTORxMAYBE_FACTORxregion+F_AS_NxNOT_FACTORxpesticide:FACTORxMAYBE_FACTORxregion",16528.1155461696,18931.9033752352,0.50682261208577,0.49317738791423,0.0287516317443545,0.0748071974661029,7,12,7,12,506,501,72.2857142857143,41.75,0,0,0,0,0.407197973272529,0.260286330508669,0.214093109869836,0.188191052347329,0.984603448178612,0.706869243790239,0.984603448178612,0.706869243790239,20.0159577417289,1.9342939095432e-05,0.629768388337074,0.933846588332518,FALSE
"1430","MAYBE_FACTORxstatus",TRUE,FALSE,0.0441060214127099,0.0847737559429304,"NUMBERxNOT_FACTORxfamlabor~F_AS_NxMAYBE_FACTORxpseed+FACTORxMAYBE_FACTORxstatus","NUMBERxNOT_FACTORxfamlabor~F_AS_NxMAYBE_FACTORxpseed+FACTORxMAYBE_FACTORxstatus+F_AS_NxMAYBE_FACTORxpseed:FACTORxMAYBE_FACTORxstatus",20474.3310380402,20848.9316324891,0.477582846003899,0.522417153996101,0.0268322412507727,0.0548548805464314,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.0126556656532737,0.0469747017790774,0.00221172025463339,0.0134054280256771,0.046199222103828,0.175692686762587,0.046199222103828,0.175692686762587,13.0085216412408,0.000223791491353694,0.00247317671145875,1,FALSE
"1431","MAYBE_FACTORxvarieties",FALSE,FALSE,0.619360029600891,0.99941651130646,"NUMBERxNOT_FACTORxfamlabor~F_AS_NxMAYBE_FACTORxpseed+FACTORxMAYBE_FACTORxvarieties","NUMBERxNOT_FACTORxfamlabor~F_AS_NxMAYBE_FACTORxpseed+FACTORxMAYBE_FACTORxvarieties+F_AS_NxMAYBE_FACTORxpseed:FACTORxMAYBE_FACTORxvarieties",13799.0310501722,13737.5503027392,0.551656920077973,0.448343079922027,0.0106930546629185,0.00876881205088709,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.159495164756082,0.439601302043773,0.15892562526168,0.437173677871511,0.320129407718804,0.881099228475445,0.320129407718804,0.881099228475445,-2.9771492761156,0.603237811888022,0.12089217106736,1,FALSE
"1432","MAYBE_FACTORxbimas",TRUE,TRUE,0.00288667626953206,1.08880384323146e-05,"NUMBERxNOT_FACTORxfamlabor~F_AS_NxMAYBE_FACTORxpseed+FACTORxMAYBE_FACTORxbimas","NUMBERxNOT_FACTORxfamlabor~F_AS_NxMAYBE_FACTORxpseed+FACTORxMAYBE_FACTORxbimas+F_AS_NxMAYBE_FACTORxpseed:FACTORxMAYBE_FACTORxbimas",24832.7808684679,24896.2424006745,0.432748538011696,0.567251461988304,0.0219146794677048,0.018713185521699,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.191606238806003,0.596473424954162,0.121176667251832,0.5912759262545,0.524071620710861,0.974405539908011,0.524071620710861,0.974405539908011,-3.65673494308612,0.843981140121288,0.00119984733237763,1,FALSE
"1433","MAYBE_FACTORxregion",FALSE,FALSE,0.942054855270511,0.947749683294962,"NUMBERxNOT_FACTORxfamlabor~F_AS_NxMAYBE_FACTORxpseed+FACTORxMAYBE_FACTORxregion","NUMBERxNOT_FACTORxfamlabor~F_AS_NxMAYBE_FACTORxpseed+FACTORxMAYBE_FACTORxregion+F_AS_NxMAYBE_FACTORxpseed:FACTORxMAYBE_FACTORxregion",16287.908733402,16471.047709655,0.526315789473684,0.473684210526316,0.0353173728665859,0.0413856286635451,7,12,7,12,506,501,72.2857142857143,41.75,0,0,0,0,0.302441389344612,0.45868716717849,0.101218602014856,0.514182285468116,0.93149639177896,0.792737840003058,0.93149639177896,0.792737840003058,-1.66844239599777,0.147584681794591,0.0556930143654609,0.924467705193624,FALSE
"1434","MAYBE_FACTORxstatus",FALSE,FALSE,0.570050116203984,0.991170318875088,"NUMBERxNOT_FACTORxfamlabor~F_AS_NxMAYBE_FACTORxpurea+FACTORxMAYBE_FACTORxstatus","NUMBERxNOT_FACTORxfamlabor~F_AS_NxMAYBE_FACTORxpurea+FACTORxMAYBE_FACTORxstatus+F_AS_NxMAYBE_FACTORxpurea:FACTORxMAYBE_FACTORxstatus",20821.2466578514,20743.3983631206,0.538011695906433,0.461988304093567,0.0176001919731108,0.016413578348706,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.143922900890332,0.433599353539129,0.0612354499503152,0.408545744938161,0.445049425439775,0.827993391689564,0.445049425439775,0.827993391689564,-2.59957697746995,0.500562955488258,0.0368112503410406,1,FALSE
"1435","MAYBE_FACTORxvarieties",FALSE,FALSE,0.723306528630272,0.99941651130646,"NUMBERxNOT_FACTORxfamlabor~F_AS_NxMAYBE_FACTORxpurea+FACTORxMAYBE_FACTORxvarieties","NUMBERxNOT_FACTORxfamlabor~F_AS_NxMAYBE_FACTORxpurea+FACTORxMAYBE_FACTORxvarieties+F_AS_NxMAYBE_FACTORxpurea:FACTORxMAYBE_FACTORxvarieties",13971.0359097233,13987.6871229832,0.551656920077973,0.448343079922027,0.0078178717057259,0.00409728573955948,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.204445986995479,0.748058907378897,0.187061523013931,0.812022577435082,0.334854380735701,0.996755631416883,0.334854380735701,0.996755631416883,-3.900414339485,0.951980756673086,0.334854380735701,1,FALSE
"1436","MAYBE_FACTORxbimas",FALSE,FALSE,0.82608045958615,0.158891322931024,"NUMBERxNOT_FACTORxfamlabor~F_AS_NxMAYBE_FACTORxpurea+FACTORxMAYBE_FACTORxbimas","NUMBERxNOT_FACTORxfamlabor~F_AS_NxMAYBE_FACTORxpurea+FACTORxMAYBE_FACTORxbimas+F_AS_NxMAYBE_FACTORxpurea:FACTORxMAYBE_FACTORxbimas",25324.5832840651,25190.8019066693,0.483430799220273,0.516569200779727,0.0172690420704905,0.0212976475675258,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.425076829270753,0.602751569828582,0.436031802032815,0.56071124965227,0.823770668692923,0.997391443060899,0.823770668692923,0.997391443060899,0.127001228661356,0.130111161659215,0.00447304432445927,1,FALSE
"1437","MAYBE_FACTORxregion",FALSE,FALSE,0.997560907664241,0.993747473119351,"NUMBERxNOT_FACTORxfamlabor~F_AS_NxMAYBE_FACTORxpurea+FACTORxMAYBE_FACTORxregion","NUMBERxNOT_FACTORxfamlabor~F_AS_NxMAYBE_FACTORxpurea+FACTORxMAYBE_FACTORxregion+F_AS_NxMAYBE_FACTORxpurea:FACTORxMAYBE_FACTORxregion",16579.6706540745,16930.5055585767,0.539961013645224,0.460038986354776,0.0321943391397119,0.0372394676679804,7,12,7,12,506,501,72.2857142857143,41.75,0,0,0,0,0.348471463195517,0.360260538587456,0.233119350899502,0.276437133468222,0.868577478145124,0.835800917257764,0.868577478145124,0.835800917257764,-2.22437729289413,0.178681196369925,0.154488192102415,0.924934334723037,FALSE
"1438","MAYBE_FACTORxstatus",FALSE,FALSE,0.673405773232059,0.99941651130646,"NUMBERxNOT_FACTORxfamlabor~F_AS_NxMAYBE_FACTORxpphosph+FACTORxMAYBE_FACTORxstatus","NUMBERxNOT_FACTORxfamlabor~F_AS_NxMAYBE_FACTORxpphosph+FACTORxMAYBE_FACTORxstatus+F_AS_NxMAYBE_FACTORxpphosph:FACTORxMAYBE_FACTORxstatus",20720.5049006366,20622.9261170897,0.551656920077973,0.448343079922027,0.0160506672606595,0.016126311454739,4,6,4,6,509,507,127.25,84.5,0,0,0,0,0.100113405683695,0.37585639597269,0.0727542124003865,0.336324026945396,0.246556658144921,0.774599207907681,0.246556658144921,0.774599207907681,-1.94087235023017,0.36148955087094,0.0592696680875952,1,FALSE
